codigo_snies,nombre_programa,tipo_cubrimiento,departamento,municipio,nombre_institucion,codigo_institucion
106145,MAESTRÍA EN DESARROLLO SOSTENIBLE Y MEDIO AMBIENTE,Convenio,Huila,Neiva,UNIVERSIDAD DE MANIZALES,1722
106145,MAESTRÍA EN DESARROLLO SOSTENIBLE Y MEDIO AMBIENTE,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
106145,MAESTRÍA EN DESARROLLO SOSTENIBLE Y MEDIO AMBIENTE,Principal,Huila,Neiva,UNIVERSIDAD DE MANIZALES,1722
106418,ENTRENAMIENTO DEPORTIVO,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",SERVICIO NACIONAL DE APRENDIZAJE-SENA-,9110
106418,ENTRENAMIENTO DEPORTIVO,Principal,Risaralda,Pereira,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2737
106423,ESPECIALIZACIÓN EN GERENCIA DE LA HACIENDA PÚBLICA,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832
106423,ESPECIALIZACIÓN EN GERENCIA DE LA HACIENDA PÚBLICA,Convenio,Bolívar,Cartagena de Indias,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2823
106423,ESPECIALIZACIÓN EN GERENCIA DE LA HACIENDA PÚBLICA,Principal,Bolívar,Cartagena de Indias,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2823
106496,MAESTRÍA EN TRIBUTACIÓN,Convenio,Huila,Neiva,UNIVERSIDAD DE MANIZALES,1722
106496,MAESTRÍA EN TRIBUTACIÓN,Convenio,Huila,Neiva,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,2828
106496,MAESTRÍA EN TRIBUTACIÓN,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
106496,MAESTRÍA EN TRIBUTACIÓN,Principal,Huila,Neiva,UNIVERSIDAD DE MANIZALES,1722
106529,ESPECIALIZACIÓN EN GERENCIA PÚBLICA,Convenio,Bolívar,Cartagena de Indias,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2823
106529,ESPECIALIZACIÓN EN GERENCIA PÚBLICA,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832
106529,ESPECIALIZACIÓN EN GERENCIA PÚBLICA,Principal,Bolívar,Cartagena de Indias,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2823
106589,MAESTRÍA EN TRIBUTACIÓN,Convenio,Cauca,Popayán,UNIVERSIDAD DE MANIZALES,1722
106589,MAESTRÍA EN TRIBUTACIÓN,Convenio,Cauca,Popayán,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA,3831
106589,MAESTRÍA EN TRIBUTACIÓN,Principal,Cauca,Popayán,UNIVERSIDAD DE MANIZALES,1722
106595,MAESTRÍA EN INGENIERÍA BIOMÉDICA,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO,2811
106595,MAESTRÍA EN INGENIERÍA BIOMÉDICA,Principal,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
106627,MAESTRIA EN GESTION APLICACION Y DESARROLLO DE SOFTWARE,Convenio,Córdoba,Montería,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
106627,MAESTRIA EN GESTION APLICACION Y DESARROLLO DE SOFTWARE,Convenio,Córdoba,Montería,UNIVERSIDAD DE CORDOBA,1113
106627,MAESTRIA EN GESTION APLICACION Y DESARROLLO DE SOFTWARE,Principal,Córdoba,Montería,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
106739,MAESTRÍA EN COMUNICACIÓN,Convenio,Córdoba,Montería,UNIVERSIDAD DE MEDELLIN,1812
106739,MAESTRÍA EN COMUNICACIÓN,Convenio,Córdoba,Montería,UNIVERSIDAD DE CORDOBA,1113
106739,MAESTRÍA EN COMUNICACIÓN,Principal,Córdoba,Montería,UNIVERSIDAD DE MEDELLIN,1812
107227,DOCTORADO EN CIENCIAS,Convenios en red,Caldas,Manizales,UNIVERSIDAD DE CALDAS,1112
107227,DOCTORADO EN CIENCIAS,Convenios en red,Quindío,Armenia,UNIVERSIDAD DEL QUINDIO,1208
107227,DOCTORADO EN CIENCIAS,Principal,Risaralda,Pereira,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
107261,ESPECIALIZACIÓN EN NEURODESARROLLO Y APRENDIZAJE,Convenios en red,Quindío,Armenia,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2840
107261,ESPECIALIZACIÓN EN NEURODESARROLLO Y APRENDIZAJE,Principal,Quindío,Armenia,UNIVERSIDAD CES,2708
107320,ESPECIALIZACION EN PSICOLOGIA DE LAS ORGANIZACIONES Y DEL TRABAJO,Convenio,Risaralda,Pereira,UNIVERSIDAD DE SAN BUENAVENTURA,1717
107320,ESPECIALIZACION EN PSICOLOGIA DE LAS ORGANIZACIONES Y DEL TRABAJO,Convenio,Risaralda,Pereira,FUNDACION UNIVERSITARIA COMFAMILIAR RISARALDA,9922
107320,ESPECIALIZACION EN PSICOLOGIA DE LAS ORGANIZACIONES Y DEL TRABAJO,Principal,Risaralda,Pereira,UNIVERSIDAD DE SAN BUENAVENTURA,1717
107379,DERECHO,Convenio,Antioquia,Envigado,INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS,3812
107379,DERECHO,Convenio,Antioquia,Envigado,INSTITUCION UNIVERSITARIA DE ENVIGADO,2302
107379,DERECHO,Convenio,Antioquia,Medellín,TECNOLOGICO DE ANTIOQUIA,3204
107379,DERECHO,Convenio,Antioquia,Medellín,COLEGIO MAYOR DE ANTIOQUIA,2110
107379,DERECHO,Convenio,Antioquia,Medellín,UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710
107379,DERECHO,Convenio,Antioquia,Medellín,INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS,3812
107379,DERECHO,Convenio,Antioquia,Medellín,INSTITUCION UNIVERSITARIA ESCOLME,3703
107379,DERECHO,Convenio,Antioquia,Medellín,FUNDACION UNIVERSITARIA MARIA CANO,2721
107379,DERECHO,Principal,Antioquia,Bello,INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS,3812
107389,MAESTRÍA EN BIOINGENIERÍA Y NANOTECNOLOGÍA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CENTRAL,1709
107389,MAESTRÍA EN BIOINGENIERÍA Y NANOTECNOLOGÍA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2702
107389,MAESTRÍA EN BIOINGENIERÍA Y NANOTECNOLOGÍA,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2702
107389,MAESTRÍA EN BIOINGENIERÍA Y NANOTECNOLOGÍA,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CENTRAL,1709
107479,MAESTRÍA EN LITERATURA,Convenio,Huila,Neiva,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
107479,MAESTRÍA EN LITERATURA,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
107479,MAESTRÍA EN LITERATURA,Principal,Huila,Neiva,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
107512,ESPECIALIZACIÓN EN ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA,Convenio,Antioquia,Santa Rosa de Osos,FUNDACION UNIVERSITARIA MARIA CANO,2721
107512,ESPECIALIZACIÓN EN ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA,Convenio,Antioquia,Santa Rosa de Osos,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2732
107512,ESPECIALIZACIÓN EN ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA,Principal,Antioquia,Medellín,FUNDACION UNIVERSITARIA MARIA CANO,2721
107515,ESPECIALIZACIÓN EN DERECHO DE LA EMPRESA,Convenio,Quindío,Armenia,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2840
107515,ESPECIALIZACIÓN EN DERECHO DE LA EMPRESA,Convenio,Quindío,Armenia,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
107515,ESPECIALIZACIÓN EN DERECHO DE LA EMPRESA,Principal,Quindío,Armenia,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
107683,LICENCIATURA EN TECNOLOGÍA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,4108
107683,LICENCIATURA EN TECNOLOGÍA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD PEDAGOGICA NACIONAL,1105
107683,LICENCIATURA EN TECNOLOGÍA,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD PEDAGOGICA NACIONAL,1105
107749,DOCTORADO EN BIOINGENIERIA,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DEL VALLE,1203
107749,DOCTORADO EN BIOINGENIERIA,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830
107749,DOCTORADO EN BIOINGENIERIA,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DEL VALLE,1203
107872,MAESTRÍA EN MERCADEO,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD EAFIT-,1712
107872,MAESTRÍA EN MERCADEO,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE SAN BUENAVENTURA,1716
107872,MAESTRÍA EN MERCADEO,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD EAFIT-,1712
107970,MAESTRÍA EN GERENCIA DE PROYECTOS,Convenio,Bolívar,Cartagena de Indias,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,9105
107970,MAESTRÍA EN GERENCIA DE PROYECTOS,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD EAN,2812
107970,MAESTRÍA EN GERENCIA DE PROYECTOS,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD EAN,2812
108080,DERECHO,Convenio,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,9127
108080,DERECHO,Convenio,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
108080,DERECHO,Principal,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,9127
108237,MAESTRÍA EN MEMORIA Y ESCENARIOS TRANSICIONALES,Convenio,Risaralda,Pereira,UNIVERSIDAD CATOLICA DE PEREIRA,2711
108237,MAESTRÍA EN MEMORIA Y ESCENARIOS TRANSICIONALES,Convenio,Risaralda,Pereira,UNIVERSIDAD CATOLICA DE MANIZALES,1827
108237,MAESTRÍA EN MEMORIA Y ESCENARIOS TRANSICIONALES,Principal,Caldas,Manizales,UNIVERSIDAD CATOLICA DE MANIZALES,1827
108243,ESPECIALIZACIÓN EN BIOTECNOLOGÍA DE LA REPRODUCCIÓN ANIMAL,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CES,2708
108243,ESPECIALIZACIÓN EN BIOTECNOLOGÍA DE LA REPRODUCCIÓN ANIMAL,Principal,Antioquia,Medellín,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2209
108467,MAESTRÍA EN NEURODESARROLLO Y APRENDIZAJE,Convenios en red,Quindío,Armenia,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2840
108467,MAESTRÍA EN NEURODESARROLLO Y APRENDIZAJE,Principal,Quindío,Armenia,UNIVERSIDAD CES,2708
108765,TECNOLOGIA EN SEGURIDAD Y SALUDO EN EL TRABAJO,Convenio,Risaralda,Pereira,FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR,3710
108765,TECNOLOGIA EN SEGURIDAD Y SALUDO EN EL TRABAJO,Convenio,Risaralda,Pereira,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF,4825
108765,TECNOLOGIA EN SEGURIDAD Y SALUDO EN EL TRABAJO,Principal,Risaralda,Pereira,FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR,3710
109033,MAESTRIA EN SALUD PUBLICA,Convenio,Antioquia,Medellín,UNIVERSIDAD CES,2708
109033,MAESTRIA EN SALUD PUBLICA,Convenio,Antioquia,Medellín,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
109033,MAESTRIA EN SALUD PUBLICA,Principal,Santander,Bucaramanga,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
109055,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
109055,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE SAN BUENAVENTURA,1724
109055,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
109230,ESPECIALIZACIÓN EN EDUCACIÓN PARA PROFESIONALES DE LA SALUD,Convenio,"Bogotá, D.C.","Bogotá, D.C.",PONTIFICIA UNIVERSIDAD JAVERIANA,1701
109230,ESPECIALIZACIÓN EN EDUCACIÓN PARA PROFESIONALES DE LA SALUD,Convenio,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
109230,ESPECIALIZACIÓN EN EDUCACIÓN PARA PROFESIONALES DE LA SALUD,Principal,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
109231,MAESTRÍA EN EDUCACIÓN PARA PROFESIONALES DE LA SALUD,Convenio,"Bogotá, D.C.","Bogotá, D.C.",PONTIFICIA UNIVERSIDAD JAVERIANA,1701
109231,MAESTRÍA EN EDUCACIÓN PARA PROFESIONALES DE LA SALUD,Convenio,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
109231,MAESTRÍA EN EDUCACIÓN PARA PROFESIONALES DE LA SALUD,Principal,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
109667,MAESTRIA EN TRIBUTACIÓN,Convenio,Quindío,Armenia,INSTITUCION UNIVERSITARIA EAM,4709
109667,MAESTRIA EN TRIBUTACIÓN,Convenio,Quindío,Armenia,UNIVERSIDAD DE MANIZALES,1722
109667,MAESTRIA EN TRIBUTACIÓN,Principal,Quindío,Armenia,UNIVERSIDAD DE MANIZALES,1722
109990,MAESTRÍA EN TRIBUTACIÓN,Convenio,Antioquia,Medellín,UNIVERSIDAD DE LOS ANDES,1813
109990,MAESTRÍA EN TRIBUTACIÓN,Convenio,Antioquia,Medellín,UNIVERSIDAD EAFIT-,1712
109990,MAESTRÍA EN TRIBUTACIÓN,Principal,Antioquia,Medellín,UNIVERSIDAD DE LOS ANDES,1813
109990,MAESTRÍA EN TRIBUTACIÓN,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD DE LOS ANDES,1813
110010,MAESTRÍA EN BIOTECNOLOGÍA DE LA REPRODUCCIÓN ANIMAL,Convenio,Antioquia,Medellín,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2209
110010,MAESTRÍA EN BIOTECNOLOGÍA DE LA REPRODUCCIÓN ANIMAL,Convenio,Antioquia,Medellín,UNIVERSIDAD CES,2708
110010,MAESTRÍA EN BIOTECNOLOGÍA DE LA REPRODUCCIÓN ANIMAL,Principal,Antioquia,Medellín,UNIVERSIDAD CES,2708
110233,MAESTRÍA EN EDUCACIÓN,Convenio,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
110233,MAESTRÍA EN EDUCACIÓN,Convenio,Chocó,Quibdó,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA,9116
110233,MAESTRÍA EN EDUCACIÓN,Principal,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
110339,MAESTRÍA EN AGRONEGOCIOS DEL CAFÉ,Convenios en red,Caldas,Manizales,UNIVERSIDAD DE CALDAS,1112
110339,MAESTRÍA EN AGRONEGOCIOS DEL CAFÉ,Convenios en red,Risaralda,Pereira,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
110339,MAESTRÍA EN AGRONEGOCIOS DEL CAFÉ,Principal,Quindío,Armenia,UNIVERSIDAD DEL QUINDIO,1208
111083,DOCTORADO EN SOSTENIBILIDAD,Convenios en red,Antioquia,Medellín,UNIVERSIDAD COOPERATIVA DE COLOMBIA,1816
111083,DOCTORADO EN SOSTENIBILIDAD,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD COOPERATIVA DE COLOMBIA,1818
111083,DOCTORADO EN SOSTENIBILIDAD,Convenios en red,Bolívar,Cartagena de Indias,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832
111083,DOCTORADO EN SOSTENIBILIDAD,Convenios en red,Caldas,Manizales,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
111083,DOCTORADO EN SOSTENIBILIDAD,Convenios en red,Santander,Bucaramanga,UNIVERSIDAD COOPERATIVA DE COLOMBIA,1817
111083,DOCTORADO EN SOSTENIBILIDAD,Convenios en red,Santander,Bucaramanga,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
111083,DOCTORADO EN SOSTENIBILIDAD,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830
111358,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,Convenio,Bolívar,Cartagena de Indias,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
111358,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,Convenio,Bolívar,Cartagena de Indias,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1708
111358,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,Convenio,Nariño,Pasto,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
111358,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
111358,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,Principal,Nariño,Pasto,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
116038,DOCTORADO EN ESTUDIOS PARA LA PAZ,Convenios en red,Valle del Cauca,Santiago de Cali,PONTIFICIA UNIVERSIDAD JAVERIANA,1702
116038,DOCTORADO EN ESTUDIOS PARA LA PAZ,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DEL VALLE,1203
116240,Turismo,Convenio,Atlántico,Barranquilla,UNIVERSIDAD LIBRE,1808
116240,Turismo,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD LIBRE,1807
116240,Turismo,Principal,Atlántico,Barranquilla,UNIVERSIDAD LIBRE,1806
116240,Turismo,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD LIBRE,1806
116240,Turismo,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD LIBRE,1806
116240,Turismo,Principal,Risaralda,Pereira,UNIVERSIDAD LIBRE,1806
116240,Turismo,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD LIBRE,1806
117029,Ingeniería electrónica y sistemas inteligentes,Convenios en red,Antioquia,Medellín,UNIVERSIDAD DE MEDELLIN,1812
117029,Ingeniería electrónica y sistemas inteligentes,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102
117029,Ingeniería electrónica y sistemas inteligentes,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CATOLICA DE COLOMBIA,1719
117029,Ingeniería electrónica y sistemas inteligentes,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",PONTIFICIA UNIVERSIDAD JAVERIANA,1701
117029,Ingeniería electrónica y sistemas inteligentes,Convenios en red,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CENTRAL,1709
117029,Ingeniería electrónica y sistemas inteligentes,Principal,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,2829
117369,ESPECIALIZACIÓN EN GERENCIA DEL RIESGO Y LA INCERTIDUMBRE EMPRESARIAL,Convenios en red,Valle del Cauca,Santiago de Cali,UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830
117369,ESPECIALIZACIÓN EN GERENCIA DEL RIESGO Y LA INCERTIDUMBRE EMPRESARIAL,Principal,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
118324,Doctorado en Ciencia y Tecnología,Convenios en red,Antioquia,Medellín,INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO,3107
118324,Doctorado en Ciencia y Tecnología,Principal,Antioquia,Medellín,INSTITUCION UNIVERSITARIA - ITM,3302
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CATÓLICA LUIS AMIGÓ,2719
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Convenios en red,Boyacá,Tunja,UNIVERSIDAD DE BOYACA UNIBOYACA,1734
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Convenios en red,Tolima,Espinal,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,4110
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Principal,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Atlántico,Barranquilla,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Córdoba,Montería,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Huila,Neiva,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Magdalena,Santa Marta,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Sucre,Sincelejo,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118370,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Tolima,Ibagué,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CATÓLICA LUIS AMIGÓ,2719
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Convenios en red,Boyacá,Tunja,UNIVERSIDAD DE BOYACA UNIBOYACA,1734
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Convenios en red,Tolima,Espinal,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,4110
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Atlántico,Barranquilla,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Córdoba,Montería,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Huila,Neiva,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Magdalena,Santa Marta,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Sucre,Sincelejo,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118371,TÉCNICA PROFESIONAL EN OPERACIONES DEL PROCESO ADMINISTRATIVO,Sin definir,Tolima,Ibagué,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CATÓLICA LUIS AMIGÓ,2719
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Convenios en red,Boyacá,Tunja,UNIVERSIDAD DE BOYACA UNIBOYACA,1734
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Convenios en red,Tolima,Espinal,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,4110
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Principal,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Atlántico,Barranquilla,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Córdoba,Montería,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Huila,Neiva,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Magdalena,Santa Marta,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Sucre,Sincelejo,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118372,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Tolima,Ibagué,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
